Date,-TBond Futures-Volume,-TBond Futures-Previous Day Open Interest,-TBond Futures-Open
2000-03-30,172239.0,499618.0,96.062
2000-03-31,226361.0,506896.0,97.25
2000-04-03,256174.0,506827.0,97.812
2000-04-04,162674.0,519730.0,97.844
2000-04-05,444162.0,520221.0,98.531
2000-04-06,392724.0,520379.0,98.344
2000-04-07,216481.0,519648.0,98.5
2000-04-10,352156.0,505632.0,99.375
2000-04-11,223290.0,504529.0,99.375
2000-04-12,426444.0,496047.0,98.438
2000-04-13,300259.0,499171.0,97.781
2000-04-14,265708.0,506079.0,98.219
2000-04-17,383974.0,509192.0,98.594
2000-04-18,277430.0,501256.0,97.062
2000-04-19,296218.0,504479.0,97.094
2000-04-20,218235.0,489547.0,98.031
2000-04-24,193843.0,476980.0,98.062
2000-04-25,109324.0,477228.0,97.688
2000-04-26,174315.0,473678.0,97.031
2000-04-27,190949.0,463987.0,96.906
2000-04-28,402983.0,462337.0,96.312
2000-05-01,225871.0,458440.0,96.5
2000-05-02,103539.0,460860.0,96.406
2000-05-03,232593.0,459866.0,95.812
2000-05-04,299547.0,453494.0,94.781
2000-05-05,296751.0,458368.0,93.844
2000-05-08,351201.0,433925.0,93.688
2000-05-09,196744.0,433924.0,92.875
2000-05-10,230709.0,418150.0,93.406
2000-05-11,242289.0,414447.0,94.062
2000-05-12,301441.0,411407.0,94.25
2000-05-15,261580.0,404126.0,93.469
2000-05-16,157391.0,395527.0,94.125
2000-05-17,260372.0,391752.0,94.531
2000-05-18,226763.0,389203.0,93.938
2000-05-19,278932.0,365827.0,93.062
2000-05-22,218526.0,344726.0,93.375
2000-05-23,245203.0,305354.0,93.906
2000-05-24,194611.0,272355.0,93.969
2000-05-25,239075.0,243505.0,93.688
2000-05-26,326520.0,211935.0,94.781
2000-05-30,249626.0,141890.0,95.219
2000-05-31,111371.0,114944.0,94.781
2000-06-01,55956.0,100485.0,95.688
2000-06-02,35192.0,85765.0,96.5
2000-06-05,34897.0,72645.0,96.719
2000-06-06,17391.0,62795.0,97.062
2000-06-07,15954.0,55695.0,96.906
2000-06-08,11521.0,49852.0,97.281
2000-06-09,11362.0,43472.0,97.406
2000-06-12,17191.0,40609.0,97.281
2000-06-13,7359.0,28683.0,97.531
2000-06-14,18369.0,24069.0,96.812
2000-06-15,10634.0,17885.0,96.969
2000-06-16,6368.0,13856.0,97.344
2000-06-19,5671.0,11277.0,97.625
2000-06-20,4453.0,6511.0,97.5
2000-06-21,6261.0,4334.0,97.156
2000-06-22,3755.0,379169.0,96.562
2000-06-23,166416.0,373450.0,96.531
2000-06-26,195038.0,364127.0,95.906
2000-06-27,113883.0,363491.0,96.5
2000-06-28,142895.0,360592.0,96.812
2000-06-29,197808.0,374617.0,96.5
2000-06-30,234088.0,365207.0,97.531
2000-07-03,136125.0,372892.0,97.25
2000-07-05,66706.0,372822.0,97.688
2000-07-06,141452.0,368210.0,97.75
2000-07-07,161324.0,370263.0,97.156
2000-07-10,179312.0,375454.0,97.656
2000-07-11,89460.0,378154.0,97.562
2000-07-12,105640.0,374419.0,97.562
2000-07-13,152226.0,392666.0,97.531
2000-07-14,227791.0,391805.0,98.5
2000-07-17,266048.0,382525.0,97.469
2000-07-18,182947.0,378694.0,96.875
2000-07-19,157443.0,381763.0,96.938
2000-07-20,114225.0,388726.0,96.875
2000-07-21,280079.0,400264.0,98.469
2000-07-24,204795.0,395748.0,98.688
2000-07-25,73569.0,393527.0,98.406
2000-07-26,103821.0,396077.0,98.531
2000-07-27,91806.0,408909.0,98.438
2000-07-28,218983.0,401736.0,98.938
2000-07-31,162194.0,402407.0,98.688
2000-08-01,81931.0,398789.0,98.562
2000-08-02,159996.0,395429.0,99.0
2000-08-03,210123.0,392684.0,99.062
2000-08-04,156280.0,402449.0,99.406
2000-08-07,206115.0,402424.0,99.719
2000-08-08,81825.0,406337.0,99.344
2000-08-09,122560.0,410844.0,99.688
2000-08-10,170227.0,421684.0,99.75
2000-08-11,221979.0,419853.0,100.094
2000-08-14,216864.0,421240.0,99.656
2000-08-15,106889.0,413477.0,100.0
2000-08-16,139749.0,411125.0,99.781
2000-08-17,143686.0,414340.0,99.438
2000-08-18,125151.0,410539.0,99.781
2000-08-21,154255.0,387844.0,100.062
2000-08-22,128778.0,366708.0,99.812
2000-08-23,143541.0,360462.0,99.906
2000-08-24,203214.0,343546.0,100.406
2000-08-25,154715.0,318219.0,100.5
2000-08-28,188419.0,264472.0,100.438
2000-08-29,252587.0,212525.0,99.781
2000-08-30,235609.0,139530.0,99.625
2000-08-31,114092.0,113402.0,99.75
2000-09-01,58026.0,104661.0,100.438
2000-09-05,13345.0,92474.0,100.469
2000-09-06,21203.0,84302.0,100.562
2000-09-07,11769.0,72657.0,100.062
2000-09-08,22507.0,71060.0,99.875
2000-09-11,7178.0,60659.0,100.031
2000-09-12,13142.0,48804.0,99.406
2000-09-13,22077.0,39764.0,99.562
2000-09-14,11032.0,31028.0,99.969
2000-09-15,28415.0,19529.0,99.125
2000-09-18,13284.0,16913.0,98.062
2000-09-19,4008.0,11471.0,97.844
2000-09-20,7366.0,4651.0,98.125
2000-09-21,8280.0,371834.0,97.688
2000-09-22,265863.0,371643.0,98.469
2000-09-25,217413.0,363013.0,98.188
2000-09-26,159323.0,369160.0,98.344
2000-09-27,186980.0,370003.0,98.781
2000-09-28,248707.0,369505.0,98.344
2000-09-29,149867.0,369439.0,98.625
2000-10-02,182188.0,371280.0,98.594
2000-10-03,188981.0,370797.0,98.125
2000-10-04,198333.0,366705.0,97.938
2000-10-05,201205.0,373446.0,97.875
2000-10-06,163861.0,378936.0,98.375
2000-10-10,287835.0,371462.0,99.0
2000-10-11,175660.0,370944.0,99.375
2000-10-12,246868.0,383561.0,99.094
2000-10-13,302107.0,396383.0,99.531
2000-10-16,247979.0,392773.0,99.375
2000-10-17,103173.0,400109.0,99.344
2000-10-18,221368.0,405498.0,100.094
2000-10-19,284685.0,405906.0,99.938
2000-10-20,211943.0,395822.0,100.25
2000-10-23,120258.0,411524.0,100.656
2000-10-24,168913.0,409771.0,101.219
2000-10-25,177589.0,414990.0,100.906
2000-10-26,230918.0,423537.0,100.312
2000-10-27,349181.0,411429.0,100.5
2000-10-30,168286.0,406529.0,100.406
2000-10-31,130832.0,409632.0,100.344
2000-11-01,244428.0,412501.0,99.844
2000-11-02,209362.0,404837.0,100.0
2000-11-03,120429.0,406955.0,99.875
2000-11-06,309954.0,404480.0,99.031
2000-11-07,179131.0,404347.0,98.875
2000-11-08,162604.0,400397.0,99.0
2000-11-09,245441.0,393787.0,99.125
2000-11-10,276791.0,397947.0,99.281
2000-11-13,147068.0,392056.0,99.438
2000-11-14,156524.0,396635.0,99.625
2000-11-15,177717.0,406459.0,99.938
2000-11-16,220513.0,400136.0,100.438
2000-11-17,184114.0,382441.0,100.781
2000-11-20,167790.0,377628.0,100.344
2000-11-21,131754.0,362084.0,100.562
2000-11-22,127345.0,350588.0,100.875
2000-11-24,228393.0,336695.0,101.531
2000-11-27,96178.0,310278.0,101.25
2000-11-28,182312.0,215909.0,101.25
2000-11-29,460983.0,151728.0,101.531
2000-11-30,116747.0,126298.0,101.781
2000-12-01,50886.0,110656.0,102.25
2000-12-04,34121.0,94356.0,102.125
2000-12-05,32494.0,77535.0,101.719
2000-12-06,30036.0,62869.0,102.688
2000-12-07,20980.0,61199.0,103.531
2000-12-08,31868.0,50649.0,103.594
2000-12-11,12469.0,48436.0,103.094
2000-12-12,2813.0,42721.0,103.125
2000-12-13,7566.0,41298.0,103.156
2000-12-14,5271.0,39030.0,104.062
2000-12-15,9986.0,37932.0,104.531
2000-12-18,4351.0,32899.0,104.812
2000-12-19,9063.0,25586.0,104.469
2000-12-20,12671.0,413823.0,104.469
2000-12-21,225963.0,417611.0,105.375
2000-12-22,195489.0,405833.0,105.281
2000-12-26,62634.0,403295.0,105.594
2000-12-27,65750.0,404872.0,105.188
2000-12-28,68138.0,405867.0,104.719
2000-12-29,111681.0,402419.0,104.719
2001-01-02,65715.0,404314.0,104.562
2001-01-03,236214.0,406937.0,106.25
2001-01-04,327712.0,406312.0,104.25
2001-01-05,274150.0,400840.0,105.031
2001-01-08,265739.0,403233.0,105.688
2001-01-09,199388.0,403600.0,105.375
2001-01-10,239984.0,400758.0,105.281
2001-01-11,244691.0,397505.0,104.406
2001-01-12,267124.0,389053.0,103.844
2001-01-16,240654.0,388133.0,102.938
2001-01-17,163690.0,387071.0,103.188
2001-01-18,330192.0,394314.0,104.094
2001-01-19,267540.0,380191.0,104.562
2001-01-22,233782.0,392009.0,103.75
2001-01-23,183360.0,401238.0,103.25
2001-01-24,253570.0,406147.0,102.5
2001-01-25,245625.0,410982.0,102.5
2001-01-26,318169.0,406009.0,103.344
2001-01-29,162965.0,410493.0,102.781
2001-01-30,129920.0,413141.0,102.406
2001-01-31,242103.0,406405.0,103.5
2001-02-01,249100.0,413061.0,104.312
2001-02-02,301340.0,418557.0,104.969
2001-02-05,241262.0,417098.0,104.312
2001-02-06,140709.0,419333.0,104.625
2001-02-07,194350.0,423659.0,104.469
2001-02-08,193616.0,435718.0,104.188
2001-02-09,264941.0,444142.0,104.406
2001-02-12,215185.0,427819.0,104.938
2001-02-13,163544.0,435500.0,104.469
2001-02-14,309115.0,430635.0,104.312
2001-02-15,189709.0,413070.0,103.812
2001-02-16,270971.0,394585.0,103.375
2001-02-20,240243.0,387525.0,103.875
2001-02-21,146972.0,386438.0,103.75
2001-02-22,279776.0,354823.0,103.438
2001-02-23,317502.0,313357.0,103.094
2001-02-26,284449.0,266309.0,103.75
2001-02-27,273532.0,217030.0,104.406
2001-02-28,419662.0,171075.0,105.531
2001-03-01,117118.0,137159.0,105.781
2001-03-02,46505.0,124000.0,106.219
2001-03-05,22436.0,109636.0,105.156
2001-03-06,21045.0,102593.0,104.875
2001-03-07,17709.0,80826.0,105.094
2001-03-08,26213.0,74914.0,105.781
2001-03-09,9201.0,67224.0,105.906
2001-03-12,12231.0,64275.0,105.812
2001-03-13,4820.0,56187.0,106.0
2001-03-14,15810.0,47482.0,105.875
2001-03-15,15543.0,40462.0,106.469
2001-03-16,9401.0,36859.0,106.531
2001-03-19,9973.0,30803.0,106.719
2001-03-20,11720.0,23655.0,106.5
2001-03-21,9380.0,13628.0,106.906
2001-03-22,15934.0,500348.0,106.344
2001-03-23,293147.0,497509.0,106.531
2001-03-26,165600.0,495892.0,106.0
2001-03-27,161156.0,500377.0,105.312
2001-03-28,272300.0,485401.0,104.188
2001-03-29,175231.0,481986.0,104.125
2001-03-30,195148.0,487072.0,103.656
2001-04-02,253031.0,481477.0,104.406
2001-04-03,181864.0,486444.0,103.781
2001-04-04,187911.0,486762.0,104.156
2001-04-05,221777.0,492913.0,104.031
2001-04-06,194683.0,491531.0,103.562
2001-04-09,297109.0,483982.0,104.625
2001-04-10,119929.0,496788.0,104.062
2001-04-11,346449.0,491162.0,102.438
2001-04-12,269817.0,483543.0,102.344
2001-04-16,190921.0,499988.0,102.25
2001-04-17,190718.0,496623.0,101.469
2001-04-18,199541.0,510115.0,101.531
2001-04-19,326941.0,500192.0,101.812
2001-04-20,280313.0,502530.0,100.188
2001-04-23,243213.0,478900.0,100.5
2001-04-24,170235.0,484160.0,101.312
2001-04-25,226108.0,480436.0,100.969
2001-04-26,231874.0,475261.0,100.688
2001-04-27,257806.0,471296.0,101.562
2001-04-30,203908.0,473184.0,100.25
2001-05-01,181300.0,466885.0,100.406
2001-05-02,183059.0,471395.0,101.0
2001-05-03,242891.0,460871.0,101.562
2001-05-04,234749.0,456326.0,102.312
2001-05-07,315702.0,451799.0,102.125
2001-05-08,105395.0,459492.0,102.125
2001-05-09,221015.0,454362.0,101.594
2001-05-10,246321.0,452953.0,102.219
2001-05-11,234320.0,447991.0,100.906
2001-05-14,323824.0,432055.0,99.625
2001-05-15,164074.0,434171.0,99.625
2001-05-16,223284.0,428317.0,98.9375
2001-05-17,300413.0,419329.0,99.4688
2001-05-18,330701.0,410382.0,100.406
2001-05-21,258013.0,401104.0,100.312
2001-05-22,163365.0,375414.0,100.562
2001-05-23,212047.0,361350.0,100.219
2001-05-24,259482.0,330089.0,100.188
2001-05-25,297259.0,317858.0,99.4688
2001-05-29,196318.0,226874.0,99.375
2001-05-30,315159.0,151644.0,99.1875
2001-05-31,112101.0,128127.0,99.4688
2001-06-01,50600.0,102198.0,100.219
2001-06-04,46768.0,95088.0,101.125
2001-06-05,8108.0,87435.0,101.094
2001-06-06,16067.0,78805.0,101.469
2001-06-07,17467.0,63214.0,101.75
2001-06-08,21603.0,53577.0,101.0
2001-06-11,12951.0,41922.0,100.844
2001-06-12,18646.0,33742.0,101.438
2001-06-13,6894.0,31242.0,102.156
2001-06-14,4935.0,24695.0,101.969
2001-06-15,8697.0,22867.0,102.156
2001-06-18,2715.0,20296.0,101.844
2001-06-19,6707.0,13214.0,101.344
2001-06-20,10894.0,5656.0,102.0
2001-06-21,8108.0,425087.0,101.469
2001-06-22,239878.0,428143.0,102.0
2001-06-25,137259.0,424709.0,102.656
2001-06-26,120114.0,421471.0,102.5
2001-06-27,229267.0,421831.0,101.656
2001-06-28,181348.0,418996.0,101.812
2001-06-29,291332.0,422582.0,101.156
2001-07-02,236499.0,405095.0,100.219
2001-07-03,141921.0,406759.0,101.0
2001-07-05,86480.0,407981.0,100.531
2001-07-06,139374.0,408498.0,100.25
2001-07-09,181626.0,406846.0,100.594
2001-07-10,111695.0,404838.0,101.0
2001-07-11,165168.0,404266.0,101.438
2001-07-12,196030.0,410691.0,100.969
2001-07-13,196492.0,409991.0,101.5
2001-07-16,156032.0,415372.0,101.875
2001-07-17,109454.0,417180.0,102.469
2001-07-18,155009.0,441796.0,102.219
2001-07-19,264558.0,436117.0,103.344
2001-07-20,162287.0,440640.0,103.312
2001-07-23,130772.0,446415.0,103.062
2001-07-24,107487.0,453850.0,103.406
2001-07-25,170181.0,467651.0,103.469
2001-07-26,191044.0,475481.0,102.781
2001-07-27,173812.0,483605.0,103.062
2001-07-30,205642.0,480152.0,103.5
2001-07-31,87661.0,477459.0,103.781
2001-08-01,190645.0,479957.0,103.844
2001-08-02,158920.0,473053.0,103.719
2001-08-03,144420.0,477700.0,103.094
2001-08-06,197406.0,471026.0,103.125
2001-08-07,69593.0,467099.0,102.969
2001-08-08,140849.0,464147.0,102.906
2001-08-09,166674.0,473536.0,104.031
2001-08-10,231987.0,467718.0,103.656
2001-08-13,146984.0,479187.0,104.0
2001-08-14,136344.0,471836.0,104.062
2001-08-15,149535.0,479155.0,104.062
2001-08-16,187400.0,475404.0,103.906
2001-08-17,210766.0,477382.0,104.406
2001-08-20,173659.0,462222.0,105.281
2001-08-21,134695.0,459003.0,104.812
2001-08-22,136636.0,459607.0,105.188
2001-08-23,178797.0,427039.0,105.125
2001-08-24,208180.0,376896.0,105.375
2001-08-27,264208.0,332938.0,104.906
2001-08-28,123226.0,287721.0,104.844
2001-08-29,285936.0,234239.0,105.625
2001-08-30,311362.0,165225.0,106.281
2001-08-31,114564.0,148952.0,105.844
2001-09-04,26521.0,122746.0,106.062
2001-09-05,51792.0,98516.0,104.625
2001-09-06,34830.0,78060.0,104.562
2001-09-07,27272.0,63706.0,105.406
2001-09-10,31202.0,57222.0,106.5
2001-09-11,10909.0,56559.0,105.438
2001-09-13,2010.0,49792.0,106.344
2001-09-14,13315.0,39100.0,106.469
2001-09-17,20623.0,23480.0,107.031
2001-09-18,21515.0,8801.0,106.125
2001-09-19,18206.0,5542.0,104.625
2001-09-20,4490.0,518580.0,103.594
2001-09-21,292715.0,507177.0,102.75
2001-09-24,215496.0,495773.0,103.219
2001-09-25,140251.0,509228.0,103.312
2001-09-26,200046.0,512469.0,103.594
2001-09-27,230953.0,521220.0,104.531
2001-09-28,220732.0,520529.0,105.219
2001-10-01,258998.0,524330.0,105.375
2001-10-02,144532.0,533179.0,106.062
2001-10-03,247503.0,543821.0,106.719
2001-10-04,267184.0,550345.0,106.906
2001-10-05,259328.0,546551.0,106.875
2001-10-09,146632.0,541756.0,106.844
2001-10-10,135191.0,549795.0,105.938
2001-10-11,241852.0,527242.0,106.188
2001-10-12,230357.0,531689.0,105.469
2001-10-15,171874.0,523193.0,105.469
2001-10-16,112729.0,521815.0,106.094
2001-10-17,128385.0,527889.0,106.312
2001-10-18,204001.0,534556.0,106.75
2001-10-19,186419.0,522570.0,106.781
2001-10-22,198113.0,520190.0,106.25
2001-10-23,112993.0,518463.0,106.125
2001-10-24,165575.0,547316.0,106.125
2001-10-25,254674.0,543948.0,106.906
2001-10-26,252896.0,546048.0,107.406
2001-10-29,196153.0,536200.0,107.688
2001-10-30,128288.0,541459.0,107.875
2001-10-31,194560.0,576916.0,108.562
2001-11-01,536432.0,591510.0,110.719
2001-11-02,522142.0,593174.0,110.844
2001-11-05,378123.0,571680.0,109.312
2001-11-06,162184.0,566905.0,110.156
2001-11-07,238374.0,578243.0,110.656
2001-11-08,268322.0,576650.0,111.562
2001-11-09,290606.0,558422.0,110.438
2001-11-13,154760.0,550807.0,110.469
2001-11-14,165244.0,555770.0,109.875
2001-11-15,285165.0,541767.0,108.5
2001-11-16,384175.0,542680.0,106.0
2001-11-19,361461.0,521052.0,105.281
2001-11-20,240157.0,517721.0,105.938
2001-11-21,266813.0,503432.0,105.0
2001-11-23,268061.0,503484.0,103.906
2001-11-26,91956.0,464957.0,103.375
2001-11-27,270563.0,398186.0,103.375
2001-11-28,371423.0,345196.0,104.031
2001-11-29,384895.0,210534.0,103.719
2001-11-30,180193.0,155859.0,104.75
2001-12-03,109794.0,129806.0,104.656
2001-12-04,58339.0,106743.0,105.25
2001-12-05,37522.0,92421.0,105.969
2001-12-06,35051.0,71264.0,103.625
2001-12-07,28377.0,59395.0,102.719
2001-12-10,28299.0,42667.0,100.656
2001-12-11,23093.0,39432.0,101.406
2001-12-12,7620.0,29260.0,101.719
2001-12-13,21164.0,24963.0,103.188
2001-12-14,14764.0,19256.0,101.938
2001-12-17,9110.0,17955.0,100.406
2001-12-18,5281.0,16825.0,101.219
2001-12-19,2489.0,12105.0,101.875
2001-12-20,4307.0,430945.0,101.469
2001-12-21,141740.0,422855.0,101.688
2001-12-24,82538.0,414975.0,101.125
2001-12-26,15754.0,415311.0,100.625
2001-12-27,34623.0,414702.0,100.156
2001-12-28,67695.0,418017.0,101.156
2001-12-31,84611.0,419461.0,100.531
2002-01-02,46056.0,426904.0,101.531
2002-01-03,184451.0,422970.0,100.312
2002-01-04,124909.0,422300.0,100.688
2002-01-07,219106.0,422118.0,100.406
2002-01-08,172233.0,422961.0,101.438
2002-01-09,192537.0,419127.0,101.281
2002-01-10,176237.0,427844.0,101.562
2002-01-11,244167.0,425537.0,102.688
2002-01-14,221952.0,416223.0,103.406
2002-01-15,189368.0,436590.0,103.25
2002-01-16,229506.0,438672.0,103.906
2002-01-17,217230.0,433786.0,103.75
2002-01-18,169566.0,435098.0,103.062
2002-01-22,128549.0,437894.0,103.5
2002-01-23,135703.0,433286.0,103.25
2002-01-24,204227.0,437680.0,102.125
2002-01-25,213161.0,446088.0,102.594
2002-01-28,229908.0,435214.0,102.25
2002-01-29,140789.0,450751.0,102.312
2002-01-30,252440.0,452500.0,103.406
2002-01-31,252072.0,446936.0,102.875
2002-02-01,206122.0,457263.0,102.781
2002-02-04,190409.0,456196.0,103.344
2002-02-05,128055.0,454491.0,104.156
2002-02-06,234671.0,449639.0,104.188
2002-02-07,165600.0,453841.0,103.781
2002-02-08,218393.0,458510.0,103.375
2002-02-11,218168.0,451417.0,103.875
2002-02-12,118475.0,446464.0,103.5
2002-02-13,179295.0,444161.0,102.906
2002-02-14,219202.0,444376.0,102.812
2002-02-15,223985.0,448687.0,103.469
2002-02-19,187808.0,447142.0,104.156
2002-02-20,159604.0,441931.0,104.0
2002-02-21,191105.0,429459.0,103.938
2002-02-22,198418.0,402480.0,104.406
2002-02-25,231268.0,368563.0,104.656
2002-02-26,184336.0,326178.0,104.469
2002-02-27,323193.0,242976.0,103.625
2002-02-28,349654.0,172651.0,104.562
2002-03-01,110259.0,136828.0,104.062
2002-03-04,67024.0,118899.0,102.938
2002-03-05,47296.0,92675.0,102.938
2002-03-06,44396.0,78792.0,103.156
2002-03-07,22149.0,61465.0,102.344
2002-03-08,33919.0,46319.0,101.094
2002-03-11,20346.0,41573.0,100.344
2002-03-12,5746.0,40601.0,100.344
2002-03-13,2755.0,34338.0,100.125
2002-03-14,15343.0,29523.0,99.9688
2002-03-15,6186.0,25160.0,99.0
2002-03-18,7744.0,20113.0,99.8125
2002-03-19,8347.0,11979.0,100.344
2002-03-20,9635.0,420591.0,99.125
2002-03-21,248163.0,417823.0,98.0
2002-03-22,193976.0,415297.0,98.5312
2002-03-25,161093.0,412410.0,98.1562
2002-03-26,140657.0,413145.0,98.125
2002-03-27,225712.0,407864.0,99.0
2002-03-28,129664.0,427260.0,98.9062
2002-04-01,149528.0,416966.0,98.1562
2002-04-02,151281.0,417924.0,98.1562
2002-04-03,176526.0,419964.0,99.2188
2002-04-04,206720.0,418735.0,99.75
2002-04-05,193931.0,421798.0,99.875
2002-04-08,202579.0,425287.0,100.719
2002-04-09,136247.0,419020.0,100.0
2002-04-10,124191.0,421143.0,100.5
2002-04-11,169921.0,427986.0,100.125
2002-04-12,172132.0,429983.0,100.562
2002-04-15,186966.0,423469.0,100.969
2002-04-16,116188.0,419042.0,101.281
2002-04-17,190943.0,427174.0,100.75
2002-04-18,224802.0,433506.0,99.9688
2002-04-19,249436.0,430651.0,100.344
2002-04-22,158277.0,427268.0,100.531
2002-04-23,95591.0,425617.0,100.688
2002-04-24,168588.0,432554.0,100.938
2002-04-25,199238.0,432546.0,101.656
2002-04-26,259228.0,441670.0,101.656
2002-04-29,181953.0,434019.0,102.188
2002-04-30,126813.0,446192.0,101.844
2002-05-01,199971.0,440412.0,102.312
2002-05-02,230030.0,444807.0,102.719
2002-05-03,167997.0,436914.0,102.25
2002-05-06,194622.0,435301.0,102.781
2002-05-07,60367.0,424521.0,102.75
2002-05-08,140607.0,427651.0,102.625
2002-05-09,241591.0,427614.0,101.062
2002-05-10,191083.0,420120.0,101.688
2002-05-13,182037.0,421716.0,102.062
2002-05-14,165989.0,419636.0,100.969
2002-05-15,241487.0,413568.0,100.25
2002-05-16,235766.0,407493.0,100.469
2002-05-17,197985.0,411097.0,100.875
2002-05-20,199632.0,388611.0,100.188
2002-05-21,137091.0,382025.0,100.75
2002-05-22,200247.0,370935.0,101.281
2002-05-23,192422.0,359178.0,101.594
2002-05-24,296713.0,335616.0,101.281
2002-05-28,160779.0,282806.0,101.156
2002-05-29,274745.0,226887.0,101.5
2002-05-30,288154.0,186429.0,102.094
2002-05-31,276892.0,142112.0,102.562
2002-06-03,88877.0,124558.0,102.156
2002-06-04,33009.0,111692.0,102.531
2002-06-05,30546.0,104707.0,102.375
2002-06-06,20488.0,89530.0,102.031
2002-06-07,35738.0,68686.0,102.438
2002-06-10,38557.0,58836.0,101.938
2002-06-11,18400.0,52241.0,102.375
2002-06-12,12089.0,49195.0,103.062
2002-06-13,5473.0,41111.0,103.156
2002-06-14,12218.0,35424.0,103.875
2002-06-17,9984.0,30760.0,105.062
2002-06-18,8771.0,29134.0,104.469
2002-06-19,4112.0,15481.0,104.844
2002-06-20,19604.0,398659.0,104.375
2002-06-21,243530.0,404990.0,103.719
2002-06-24,141972.0,403504.0,104.062
2002-06-25,237751.0,403555.0,103.25
2002-06-26,245810.0,402888.0,104.125
2002-06-27,319827.0,404539.0,103.938
2002-06-28,310749.0,399837.0,102.719
2002-07-01,190159.0,406801.0,102.938
2002-07-02,163857.0,396541.0,103.344
2002-07-03,203530.0,392620.0,103.844
2002-07-05,134151.0,391765.0,103.562
2002-07-08,97464.0,389030.0,102.656
2002-07-09,129772.0,395571.0,103.125
2002-07-10,226106.0,392945.0,103.938
2002-07-11,273290.0,395550.0,104.844
2002-07-12,360555.0,392802.0,104.656
2002-07-15,210932.0,393415.0,105.438
2002-07-16,205507.0,399022.0,104.562
2002-07-17,295643.0,392493.0,103.938
2002-07-18,268541.0,390098.0,104.094
2002-07-19,232240.0,392131.0,104.562
2002-07-22,204765.0,396026.0,105.594
2002-07-23,264745.0,400449.0,106.25
2002-07-24,262167.0,397320.0,106.281
2002-07-25,380257.0,399251.0,105.5
