Date,USD Futures-Volume,USD Futures-Prev. Day Open Interest,USD Futures-Open
1997-12-18,44.0,8554.0,98.18
1997-12-19,811.0,8607.0,98.28
1997-12-22,367.0,8638.0,98.39
1997-12-23,335.0,8665.0,98.66
1997-12-24,621.0,8535.0,98.42
1997-12-26,183.0,8516.0,98.32
1997-12-29,23.0,12059.0,98.25
1997-12-30,4430.0,12155.0,99.01
1997-12-31,1420.0,12272.0,99.12
1998-01-02,346.0,13497.0,99.83
1998-01-05,2188.0,15577.0,99.87
1998-01-06,3190.0,13519.0,100.94
1998-01-07,3006.0,14442.0,101.6
1998-01-08,2140.0,15441.0,100.95
1998-01-09,1576.0,14628.0,100.8
1998-01-12,1890.0,15479.0,101.14
1998-01-13,1473.0,13937.0,100.9
1998-01-14,2258.0,14469.0,100.6
1998-01-15,886.0,15383.0,100.61
1998-01-16,1889.0,13120.0,100.96
1998-01-20,3121.0,13390.0,101.07
1998-01-21,768.0,12642.0,100.91
1998-01-22,2043.0,10679.0,100.18
1998-01-23,4594.0,7598.0,99.6
1998-01-26,6776.0,7610.0,97.65
1998-01-27,3545.0,7443.0,99.14
1998-01-28,442.0,6106.0,98.9
1998-01-29,2553.0,6816.0,99.79
1998-01-30,3757.0,7927.0,100.54
1998-02-02,1785.0,8208.0,100.72
1998-02-03,2406.0,7572.0,100.0
1998-02-04,2785.0,7250.0,99.8
1998-02-05,889.0,7314.0,99.26
1998-02-06,1592.0,7129.0,98.72
1998-02-09,998.0,7134.0,99.7
1998-02-10,553.0,6479.0,99.79
1998-02-11,1406.0,6942.0,99.29
1998-02-12,1359.0,7031.0,99.87
1998-02-13,347.0,6775.0,99.56
1998-02-17,1794.0,8154.0,100.09
1998-02-18,2939.0,7967.0,100.43
1998-02-19,2311.0,8526.0,100.13
1998-02-20,1640.0,9208.0,99.95
1998-02-23,1499.0,8573.0,100.19
1998-02-24,4509.0,7938.0,99.42
1998-02-25,1705.0,7727.0,99.45
1998-02-26,1689.0,7736.0,100.15
1998-02-27,571.0,8160.0,99.89
1998-03-02,1768.0,8992.0,99.63
1998-03-03,1775.0,8064.0,99.73
1998-03-04,1678.0,7508.0,99.58
1998-03-05,1655.0,6751.0,99.74
1998-03-06,3808.0,5391.0,100.7
1998-03-09,2490.0,4574.0,100.65
1998-03-10,905.0,3527.0,100.28
1998-03-11,1405.0,3321.0,100.6
1998-03-12,229.0,1492.0,100.5
1998-03-13,2934.0,1182.0,100.35
1998-03-16,805.0,885.0,100.06
1998-03-17,251.0,804.0,100.2
1998-03-18,91.0,365.0,100.4
1998-03-19,438.0,7269.0,100.22
1998-03-20,2033.0,8445.0,100.56
1998-03-23,1741.0,8594.0,100.5
1998-03-24,599.0,8593.0,100.11
1998-03-25,117.0,8445.0,100.15
1998-03-26,958.0,6573.0,100.0
1998-03-27,3773.0,6529.0,99.66
1998-03-30,1563.0,7795.0,100.21
1998-03-31,2861.0,9697.0,101.12
1998-04-01,2637.0,11154.0,101.42
1998-04-02,2614.0,11270.0,101.54
1998-04-03,470.0,11410.0,101.7
1998-04-06,851.0,11280.0,101.55
1998-04-07,646.0,11967.0,101.27
1998-04-08,1456.0,7570.0,101.06
1998-04-09,8405.0,6340.0,100.06
1998-04-13,2649.0,5919.0,100.28
1998-04-14,923.0,4812.0,100.25
1998-04-15,2872.0,4728.0,99.27
1998-04-16,1644.0,4577.0,99.44
1998-04-17,793.0,4487.0,99.52
1998-04-20,420.0,3625.0,99.96
1998-04-21,1414.0,4481.0,99.48
1998-04-22,2646.0,4639.0,99.11
1998-04-23,767.0,4564.0,99.22
1998-04-24,821.0,4575.0,99.43
1998-04-27,451.0,4679.0,99.23
1998-04-28,910.0,4821.0,99.31
1998-04-29,556.0,3647.0,99.52
1998-04-30,3267.0,3156.0,99.56
1998-05-01,1755.0,3814.0,99.6
1998-05-04,2186.0,3738.0,99.4
1998-05-05,283.0,5235.0,99.02
1998-05-06,2510.0,5682.0,98.7
1998-05-07,996.0,5601.0,98.65
1998-05-08,549.0,5925.0,98.9
1998-05-11,833.0,5899.0,98.8
1998-05-12,1268.0,5921.0,99.16
1998-05-13,307.0,4433.0,99.3
1998-05-14,2564.0,5360.0,99.38
1998-05-15,4770.0,4847.0,99.45
1998-05-18,2821.0,7093.0,99.89
1998-05-19,5176.0,7725.0,100.05
1998-05-20,1051.0,5681.0,99.85
1998-05-21,2886.0,4088.0,99.33
1998-05-22,3075.0,3725.0,98.9
1998-05-26,1461.0,4235.0,99.44
1998-05-27,867.0,4410.0,99.68
1998-05-28,3068.0,4928.0,100.21
1998-05-29,1149.0,4937.0,100.24
1998-06-01,792.0,4994.0,100.3
1998-06-02,280.0,4986.0,100.3
1998-06-03,358.0,4104.0,100.13
1998-06-04,1677.0,3921.0,99.73
1998-06-05,626.0,4363.0,99.77
1998-06-08,1178.0,2865.0,100.31
1998-06-09,4443.0,2482.0,100.45
1998-06-10,909.0,1763.0,100.43
1998-06-11,1850.0,1513.0,101.27
1998-06-12,409.0,1420.0,102.1
1998-06-15,186.0,1131.0,101.89
1998-06-16,310.0,1068.0,102.18
1998-06-17,72.0,1034.0,100.35
1998-06-18,42.0,6694.0,99.58
1998-06-19,751.0,6018.0,100.2
1998-06-22,1248.0,5640.0,100.3
1998-06-23,863.0,5625.0,100.19
1998-06-24,574.0,5650.0,100.79
1998-06-25,228.0,5700.0,100.95
1998-06-26,320.0,5991.0,100.91
1998-06-29,975.0,6305.0,101.59
1998-06-30,694.0,7083.0,101.32
1998-07-01,1402.0,7330.0,100.77
1998-07-02,750.0,7522.0,101.24
1998-07-06,689.0,7243.0,101.8
1998-07-07,469.0,7249.0,101.42
1998-07-08,228.0,7317.0,101.44
1998-07-09,253.0,8500.0,101.65
1998-07-10,2286.0,8585.0,102.29
1998-07-13,634.0,7375.0,102.4
1998-07-14,2059.0,7317.0,101.3
1998-07-15,618.0,6234.0,101.4
1998-07-16,1566.0,4061.0,101.02
1998-07-17,3241.0,5102.0,100.69
1998-07-20,3442.0,5488.0,100.2
1998-07-21,2390.0,4654.0,100.48
1998-07-22,1499.0,4692.0,100.71
1998-07-23,699.0,4001.0,101.03
1998-07-24,1545.0,3919.0,100.63
1998-07-27,560.0,4145.0,100.42
1998-07-28,744.0,3468.0,101.0
1998-07-29,4437.0,3649.0,100.15
1998-07-30,939.0,3647.0,100.41
1998-07-31,1131.0,4421.0,101.0
1998-08-03,1912.0,4352.0,101.5
1998-08-04,1328.0,4276.0,101.6
1998-08-05,1068.0,4567.0,100.52
1998-08-06,781.0,4623.0,100.85
1998-08-07,338.0,3714.0,101.03
1998-08-10,3719.0,3755.0,101.48
1998-08-11,277.0,4669.0,101.41
1998-08-12,1704.0,4407.0,101.66
1998-08-13,1352.0,3848.0,101.95
1998-08-14,1432.0,5515.0,101.46
1998-08-17,3683.0,5581.0,102.2
1998-08-18,1230.0,6479.0,102.2
1998-08-19,1545.0,7425.0,102.2
1998-08-20,1268.0,6113.0,102.05
1998-08-21,1816.0,8464.0,101.93
1998-08-24,2910.0,8741.0,102.37
1998-08-25,445.0,8818.0,101.94
1998-08-26,321.0,10180.0,102.23
1998-08-27,2217.0,5593.0,102.4
1998-08-28,5975.0,7507.0,101.71
1998-08-31,8619.0,7537.0,99.74
1998-09-01,1300.0,5748.0,99.58
1998-09-02,5128.0,5880.0,99.46
1998-09-03,851.0,5880.0,99.33
1998-09-04,0.0,5730.0,98.07
1998-09-08,40.0,5569.0,97.87
1998-09-09,329.0,3862.0,97.83
1998-09-10,2763.0,3464.0,97.6
1998-09-11,956.0,2555.0,96.45
1998-09-14,1251.0,2048.0,96.7
1998-09-15,135.0,1914.0,96.37
1998-09-16,79.0,1335.0,96.92
1998-09-17,672.0,5804.0,96.41
1998-09-18,555.0,5740.0,96.3
1998-09-21,262.0,5815.0,96.47
1998-09-22,1014.0,5822.0,96.76
1998-09-23,368.0,5555.0,96.52
1998-09-24,1632.0,5122.0,96.11
1998-09-25,1809.0,5411.0,96.1
1998-09-28,717.0,5760.0,96.3
1998-09-29,2436.0,5758.0,96.05
1998-09-30,512.0,5770.0,95.65
1998-10-01,362.0,5862.0,96.02
1998-10-02,1421.0,5679.0,95.36
1998-10-05,827.0,5715.0,94.9
1998-10-06,291.0,6150.0,94.94
1998-10-07,1560.0,6024.0,94.3
1998-10-08,2071.0,5632.0,92.45
1998-10-09,1624.0,5340.0,93.05
1998-10-12,516.0,5245.0,93.1
1998-10-13,368.0,4600.0,93.66
1998-10-14,1422.0,4545.0,93.1
1998-10-15,551.0,4529.0,93.18
1998-10-16,645.0,4834.0,92.05
1998-10-19,2214.0,4585.0,92.1
1998-10-20,172.0,4295.0,92.57
1998-10-21,1342.0,4652.0,92.96
1998-10-22,1447.0,4295.0,93.7
1998-10-23,1567.0,4128.0,93.2
1998-10-26,1261.0,4651.0,93.4
1998-10-27,1920.0,4105.0,94.43
1998-10-28,1542.0,4621.0,93.8
1998-10-29,1633.0,4596.0,93.92
1998-10-30,450.0,4475.0,93.54
1998-11-02,538.0,4165.0,93.4
1998-11-03,1183.0,3771.0,93.57
1998-11-04,1357.0,3683.0,93.96
1998-11-05,349.0,3557.0,94.25
1998-11-06,414.0,3959.0,94.15
1998-11-09,3187.0,3782.0,94.86
1998-11-10,1029.0,3757.0,95.58
1998-11-11,226.0,3687.0,95.51
1998-11-12,287.0,3329.0,95.33
1998-11-13,1637.0,2813.0,95.77
1998-11-16,1176.0,3118.0,95.54
1998-11-17,1310.0,3376.0,94.85
1998-11-18,518.0,3268.0,94.82
1998-11-19,497.0,3286.0,95.36
1998-11-20,1911.0,3755.0,95.43
1998-11-23,1372.0,3706.0,95.9
1998-11-24,1085.0,3746.0,96.38
1998-11-25,638.0,4690.0,96.21
1998-11-26,1154.0,4465.0,96.4
1998-11-27,4.0,6428.0,96.4
1998-11-30,2256.0,5194.0,96.88
1998-12-01,2726.0,4124.0,96.0
1998-12-02,1509.0,4025.0,95.69
1998-12-03,673.0,3471.0,94.86
1998-12-04,934.0,3266.0,94.37
1998-12-07,611.0,2695.0,94.86
1998-12-08,830.0,2202.0,95.38
1998-12-09,815.0,1279.0,94.75
1998-12-10,1492.0,1220.0,94.6
1998-12-11,371.0,1109.0,94.0
1998-12-14,366.0,1091.0,93.46
1998-12-15,136.0,990.0,94.04
1998-12-16,246.0,0.0,94.08
1998-12-17,25.0,3204.0,94.22
1998-12-18,222.0,3183.0,94.03
1998-12-21,465.0,3100.0,93.79
1998-12-22,256.0,3057.0,94.3
1998-12-23,10438.0,3165.0,94.32
1998-12-24,339.0,2954.0,94.32
1998-12-28,437.0,3004.0,94.75
1998-12-29,312.0,3854.0,94.5
1998-12-30,1165.0,3093.0,94.29
1998-12-31,2188.0,3007.0,94.7
1999-01-04,917.0,2567.0,93.7
1999-01-05,2275.0,2641.0,93.35
1999-01-06,583.0,2745.0,93.63
1999-01-07,3437.0,2776.0,94.37
1999-01-08,553.0,2834.0,93.81
1999-01-11,924.0,2816.0,94.34
1999-01-12,191.0,2088.0,94.52
1999-01-13,2179.0,2297.0,94.6
1999-01-14,1642.0,1707.0,94.13
1999-01-15,1318.0,3348.0,94.04
1999-01-18,2583.0,2904.0,94.78
1999-01-19,4.0,2004.0,94.67
1999-01-20,1157.0,1787.0,94.51
1999-01-21,506.0,1268.0,94.55
1999-01-22,1411.0,1213.0,94.33
1999-01-25,552.0,1588.0,94.6
1999-01-26,142.0,1588.0,94.6
1999-01-27,1123.0,2391.0,94.59
1999-01-28,12120.0,10360.0,95.43
1999-01-29,1210.0,9621.0,95.76
1999-02-01,794.0,9834.0,95.83
1999-02-02,644.0,9651.0,96.15
1999-02-03,2633.0,9336.0,95.63
1999-02-04,865.0,9910.0,96.04
1999-02-05,2259.0,8460.0,95.6
1999-02-08,598.0,8432.0,96.09
1999-02-09,821.0,8454.0,95.95
1999-02-10,142.0,8441.0,96.01
1999-02-11,1644.0,9490.0,96.07
1999-02-12,1727.0,10494.0,96.66
1999-02-15,27.0,10841.0,96.23
1999-02-16,27.0,10841.0,96.81
1999-02-17,2367.0,9746.0,97.05
1999-02-18,333.0,9844.0,96.93
1999-02-19,1328.0,9057.0,97.3
1999-02-22,2008.0,9241.0,98.39
1999-02-23,3005.0,7097.0,98.5
1999-02-24,682.0,7454.0,98.65
1999-02-25,2475.0,9213.0,99.05
1999-02-26,5954.0,4806.0,98.71
1999-03-01,1129.0,4872.0,98.85
1999-03-02,2724.0,6445.0,99.62
1999-03-03,219.0,6439.0,99.42
1999-03-04,1568.0,5439.0,99.8
1999-03-05,1858.0,6461.0,100.42
1999-03-08,854.0,6170.0,100.32
1999-03-09,871.0,5643.0,99.75
1999-03-10,3119.0,3502.0,99.53
1999-03-11,1729.0,2179.0,99.04
1999-03-12,208.0,1826.0,98.55
1999-03-15,377.0,1458.0,98.81
1999-03-16,670.0,1012.0,99.27
1999-03-17,59.0,969.0,98.76
1999-03-18,37.0,878.0,98.33
1999-03-19,357.0,5689.0,98.45
1999-03-22,207.0,5614.0,98.78
1999-03-23,1145.0,5484.0,98.9
1999-03-24,527.0,5365.0,98.83
1999-03-25,483.0,5407.0,98.95
1999-03-26,379.0,5470.0,99.3
1999-03-29,2142.0,5664.0,100.15
1999-03-30,803.0,5486.0,100.32
1999-03-31,740.0,5194.0,100.23
1999-04-01,1493.0,5571.0,99.89
1999-04-05,792.0,5523.0,100.27
1999-04-06,386.0,5653.0,100.51
1999-04-07,1743.0,4499.0,99.7
1999-04-08,282.0,4472.0,100.2
1999-04-09,1630.0,5406.0,100.31
1999-04-12,232.0,5367.0,99.73
1999-04-13,306.0,5395.0,99.81
1999-04-14,345.0,5292.0,99.75
1999-04-15,287.0,5291.0,99.53
1999-04-16,1015.0,5656.0,100.25
1999-04-19,690.0,5691.0,100.11
1999-04-20,835.0,5768.0,100.35
1999-04-21,1299.0,5797.0,100.69
1999-04-22,532.0,5667.0,100.88
1999-04-23,1856.0,4605.0,100.59
1999-04-26,928.0,4545.0,100.77
1999-04-27,289.0,4664.0,100.76
1999-04-28,620.0,4468.0,100.41
1999-04-29,1802.0,5434.0,100.63
1999-04-30,221.0,5335.0,100.55
1999-05-03,1613.0,6162.0,100.82
1999-05-04,342.0,6235.0,101.0
1999-05-05,1733.0,5572.0,100.61
1999-05-06,4318.0,5052.0,99.72
1999-05-07,3729.0,5689.0,99.5
1999-05-10,1413.0,5306.0,100.05
1999-05-11,1177.0,5280.0,99.61
1999-05-12,2731.0,5409.0,100.14
1999-05-13,692.0,5355.0,100.65
1999-05-14,2148.0,4791.0,100.58
1999-05-17,485.0,4799.0,100.75
1999-05-18,244.0,4805.0,100.7
1999-05-19,480.0,4919.0,101.23
1999-05-20,3430.0,4622.0,100.83
1999-05-21,1690.0,5106.0,101.33
1999-05-24,993.0,5512.0,101.65
1999-05-25,458.0,5639.0,101.28
1999-05-26,3282.0,7635.0,101.17
1999-05-27,2237.0,8692.0,102.25
1999-05-28,834.0,8952.0,102.25
1999-06-01,1004.0,8927.0,102.25
1999-06-02,999.0,9103.0,102.0
1999-06-03,790.0,9246.0,102.85
1999-06-04,412.0,9302.0,103.26
1999-06-07,2880.0,7248.0,102.8
1999-06-08,3470.0,4909.0,103.08
1999-06-09,2561.0,2855.0,101.75
1999-06-10,1587.0,2135.0,101.72
1999-06-11,473.0,1402.0,101.59
1999-06-14,539.0,1144.0,101.22
1999-06-15,463.0,946.0,102.35
1999-06-16,185.0,555.0,102.57
1999-06-17,28.0,552.0,102.54
1999-06-18,415.0,6798.0,102.23
1999-06-21,1068.0,6532.0,102.2
1999-06-22,992.0,6854.0,102.57
1999-06-23,606.0,6954.0,102.63
1999-06-24,956.0,6952.0,102.77
1999-06-25,1007.0,6401.0,102.18
1999-06-28,806.0,6133.0,102.13
1999-06-29,547.0,5950.0,102.58
1999-06-30,842.0,6261.0,102.8
1999-07-01,894.0,6129.0,102.47
1999-07-02,1475.0,6157.0,103.36
1999-07-05,189.0,6654.0,103.5
1999-07-06,0.0,2061.0,103.67
1999-07-07,485.0,6895.0,103.46
1999-07-08,456.0,7068.0,103.9
1999-07-09,2787.0,8969.0,103.87
1999-07-12,539.0,9133.0,104.1
1999-07-13,653.0,9398.0,104.24
1999-07-14,1043.0,9479.0,104.0
1999-07-15,832.0,8994.0,103.8
1999-07-16,1460.0,8125.0,103.81
1999-07-19,299.0,7987.0,104.19
1999-07-20,2745.0,7390.0,102.67
1999-07-21,1860.0,6708.0,102.28
1999-07-22,2062.0,6360.0,101.52
1999-07-23,1046.0,6037.0,101.5
1999-07-26,663.0,6024.0,101.2
1999-07-27,2444.0,6836.0,100.56
1999-07-28,1364.0,6105.0,100.6
1999-07-29,731.0,5996.0,100.17
1999-07-30,2798.0,5937.0,99.75
1999-08-02,361.0,5910.0,99.8
1999-08-03,782.0,5859.0,99.87
1999-08-04,1930.0,5357.0,99.81
1999-08-05,1895.0,5965.0,99.05
1999-08-06,804.0,5930.0,99.33
1999-08-09,357.0,6031.0,99.64
1999-08-10,1315.0,5309.0,99.83
1999-08-11,1675.0,5855.0,99.79
1999-08-12,301.0,5875.0,100.1
1999-08-13,2446.0,4456.0,99.8
1999-08-16,1619.0,3989.0,100.47
1999-08-17,433.0,3934.0,100.56
1999-08-18,655.0,3812.0,100.73
1999-08-19,586.0,3703.0,100.4
1999-08-20,926.0,3997.0,99.67
1999-08-23,382.0,4007.0,99.44
1999-08-24,1474.0,3393.0,101.15
1999-08-25,885.0,3295.0,100.45
1999-08-26,544.0,3179.0,101.22
1999-08-27,474.0,3167.0,101.07
1999-08-30,210.0,3151.0,100.7
1999-08-31,150.0,3069.0,100.61
1999-09-01,861.0,3059.0,100.0
1999-09-02,1455.0,3581.0,99.91
1999-09-03,976.0,3716.0,99.21
1999-09-06,621.0,3945.0,99.75
1999-09-07,3.0,3902.0,99.98
1999-09-08,520.0,3779.0,99.59
1999-09-09,1558.0,2605.0,99.5
1999-09-10,532.0,1959.0,99.88
1999-09-13,324.0,1627.0,100.9
1999-09-14,89.0,1586.0,100.42
1999-09-15,250.0,1376.0,100.74
1999-09-16,791.0,596.0,99.91
1999-09-17,12.0,576.0,100.17
1999-09-20,159.0,8383.0,100.15
1999-09-21,119.0,8413.0,100.28
1999-09-22,1335.0,8321.0,99.22
1999-09-23,770.0,8661.0,99.45
1999-09-24,334.0,8623.0,98.89
1999-09-27,529.0,8721.0,99.69
1999-09-28,298.0,8803.0,99.4
1999-09-29,1286.0,9152.0,98.92
1999-09-30,1250.0,9364.0,98.52
1999-10-01,2080.0,10981.0,98.1
1999-10-04,597.0,11239.0,97.85
1999-10-05,292.0,11197.0,97.74
1999-10-06,1184.0,11748.0,97.72
1999-10-07,644.0,11549.0,98.15
1999-10-08,529.0,11618.0,98.05
1999-10-11,611.0,11668.0,98.66
1999-10-12,79.0,11466.0,98.5
1999-10-13,690.0,11669.0,97.51
1999-10-14,1846.0,13032.0,97.4
1999-10-15,770.0,13325.0,97.55
1999-10-18,913.0,13691.0,96.77
1999-10-19,530.0,13432.0,97.25
1999-10-20,716.0,13537.0,97.09
1999-10-21,4254.0,9924.0,97.74
1999-10-22,615.0,9848.0,97.35
1999-10-25,1504.0,9290.0,98.1
1999-10-26,543.0,9296.0,98.06
1999-10-27,1129.0,9326.0,98.54
1999-10-28,4901.0,6163.0,99.03
1999-10-29,1478.0,5886.0,99.14
1999-11-01,1169.0,5720.0,98.81
1999-11-02,570.0,5701.0,99.0
1999-11-03,615.0,5806.0,98.96
1999-11-04,1322.0,6026.0,99.4
1999-11-05,3770.0,4913.0,100.23
1999-11-08,702.0,4915.0,99.85
1999-11-09,443.0,4890.0,100.25
1999-11-10,391.0,4838.0,100.1
1999-11-11,427.0,4870.0,99.77
1999-11-12,40.0,4819.0,100.22
1999-11-15,1007.0,4811.0,100.62
1999-11-16,1240.0,5366.0,100.43
1999-11-17,1853.0,5966.0,100.75
1999-11-18,1402.0,5556.0,100.12
1999-11-19,2662.0,5562.0,100.88
1999-11-22,1362.0,5646.0,100.83
1999-11-23,972.0,5563.0,100.46
1999-11-24,529.0,5746.0,100.77
1999-11-25,2104.0,6633.0,101.54
1999-11-26,152.0,6618.0,101.7
1999-11-29,2104.0,7466.0,101.55
1999-11-30,999.0,7925.0,101.92
1999-12-01,215.0,8000.0,101.9
1999-12-02,715.0,8212.0,102.16
1999-12-03,381.0,8090.0,102.68
1999-12-06,2724.0,5915.0,102.55
1999-12-07,3406.0,3823.0,101.12
1999-12-08,1380.0,2932.0,100.67
1999-12-09,1611.0,2154.0,100.8
1999-12-10,868.0,1622.0,101.57
1999-12-13,414.0,1351.0,101.54
1999-12-14,528.0,1005.0,101.62
1999-12-15,177.0,900.0,102.36
1999-12-16,359.0,540.0,101.93
1999-12-17,521.0,5145.0,101.09
1999-12-20,588.0,4963.0,101.8
1999-12-21,501.0,4813.0,101.39
1999-12-22,144.0,4790.0,101.55
1999-12-23,153.0,4773.0,101.5
1999-12-24,449.0,4782.0,101.2
1999-12-27,2.0,4774.0,101.13
1999-12-28,270.0,4783.0,101.18
1999-12-29,278.0,4739.0,101.53
1999-12-30,190.0,4757.0,101.58
1999-12-31,161.0,4756.0,101.5
2000-01-03,114.0,4780.0,101.39
2000-01-04,2616.0,5338.0,100.18
2000-01-05,995.0,5591.0,100.12
2000-01-06,889.0,5762.0,100.05
2000-01-07,1548.0,5999.0,100.18
2000-01-10,2849.0,7720.0,100.44
2000-01-11,232.0,7815.0,100.61
2000-01-12,1252.0,8736.0,100.24
2000-01-13,894.0,9295.0,100.4
2000-01-14,372.0,9291.0,100.67
2000-01-17,7282.0,6198.0,101.58
2000-01-18,76.0,6156.0,101.56
2000-01-19,1813.0,6742.0,101.45
2000-01-20,187.0,6723.0,101.51
2000-01-21,563.0,6628.0,101.09
2000-01-24,687.0,6680.0,102.07
2000-01-25,1082.0,7017.0,101.8
2000-01-26,1276.0,6984.0,102.17
2000-01-27,772.0,6974.0,102.3
2000-01-28,1231.0,7159.0,103.05
2000-01-31,3346.0,7524.0,104.19
2000-02-01,2569.0,6553.0,104.86
2000-02-02,561.0,6586.0,104.82
2000-02-03,1223.0,6208.0,104.52
2000-02-04,1849.0,6294.0,103.67
2000-02-07,766.0,6405.0,104.17
2000-02-08,399.0,6330.0,104.53
2000-02-09,451.0,6359.0,104.05
2000-02-10,724.0,6218.0,103.5
2000-02-11,586.0,6167.0,104.1
2000-02-14,510.0,6165.0,104.15
2000-02-15,389.0,6161.0,104.76
2000-02-16,467.0,6131.0,104.58
2000-02-17,382.0,6092.0,104.22
2000-02-18,1249.0,6080.0,104.21
2000-02-21,771.0,6239.0,104.26
2000-02-22,1595.0,5945.0,104.16
2000-02-23,1148.0,7061.0,103.2
2000-02-24,1133.0,5857.0,103.48
2000-02-25,955.0,6004.0,104.19
2000-02-28,2098.0,6101.0,105.17
2000-02-29,1023.0,6090.0,105.6
2000-03-01,945.0,6091.0,106.16
2000-03-02,918.0,5659.0,105.13
2000-03-03,1396.0,5542.0,105.9
2000-03-06,731.0,5273.0,106.26
2000-03-07,1168.0,4522.0,106.2
2000-03-08,1121.0,3581.0,106.0
2000-03-09,684.0,3214.0,105.79
2000-03-10,1003.0,2481.0,105.87
2000-03-13,561.0,1968.0,105.21
2000-03-14,1554.0,1201.0,105.54
2000-03-15,389.0,951.0,105.3
2000-03-16,67.0,897.0,105.23
2000-03-17,1793.0,4620.0,105.02
2000-03-20,901.0,4843.0,104.94
2000-03-21,682.0,4661.0,104.77
2000-03-22,551.0,4715.0,105.88
2000-03-23,1781.0,5780.0,105.74
2000-03-24,2778.0,5900.0,104.89
2000-03-27,979.0,6002.0,104.25
2000-03-28,937.0,5954.0,105.03
2000-03-29,1464.0,5673.0,105.57
2000-03-30,2619.0,5431.0,105.81
2000-03-31,655.0,4946.0,105.31
2000-04-03,671.0,4949.0,105.31
2000-04-04,390.0,4666.0,105.53
2000-04-05,2582.0,5151.0,104.97
2000-04-06,767.0,4974.0,105.2
2000-04-07,544.0,5080.0,105.47
2000-04-10,629.0,5138.0,105.75
2000-04-11,268.0,5120.0,105.3
2000-04-12,1128.0,5295.0,105.55
2000-04-13,1027.0,5433.0,105.52
2000-04-14,1912.0,5056.0,106.0
2000-04-17,2538.0,5498.0,105.09
2000-04-18,1974.0,5576.0,106.32
2000-04-19,2641.0,5764.0,106.5
2000-04-20,1390.0,6095.0,106.89
2000-04-24,710.0,6122.0,106.9
2000-04-25,406.0,6021.0,107.14
2000-04-26,2275.0,6469.0,108.5
2000-04-27,407.0,6389.0,108.33
2000-04-28,2208.0,5921.0,109.4
2000-05-01,665.0,6047.0,109.8
2000-05-02,1450.0,6693.0,109.43
2000-05-03,2726.0,6942.0,109.88
2000-05-04,1707.0,6681.0,111.22
2000-05-05,864.0,6366.0,111.53
2000-05-08,986.0,6086.0,111.18
2000-05-09,635.0,5751.0,111.26
2000-05-10,1564.0,5937.0,110.5
2000-05-11,1075.0,5770.0,111.05
2000-05-12,648.0,5713.0,111.13
2000-05-15,1127.0,5551.0,109.8
2000-05-16,404.0,5526.0,110.72
2000-05-17,862.0,5676.0,111.6
2000-05-18,1572.0,5734.0,111.9
2000-05-19,251.0,5677.0,111.93
2000-05-22,998.0,5543.0,111.4
2000-05-23,987.0,5636.0,111.02
2000-05-24,1276.0,5798.0,110.97
2000-05-25,585.0,5791.0,111.4
2000-05-26,1868.0,6616.0,110.63
2000-05-30,2095.0,6762.0,108.88
2000-05-31,3097.0,4995.0,109.09
2000-06-01,862.0,4921.0,108.54
2000-06-02,323.0,4924.0,108.85
2000-06-05,2127.0,5283.0,107.65
2000-06-06,953.0,5079.0,107.55
2000-06-07,1421.0,4998.0,106.54
2000-06-08,862.0,4810.0,106.33
2000-06-09,1259.0,4824.0,106.82
2000-06-12,367.0,4682.0,107.26
2000-06-13,350.0,4610.0,106.4
2000-06-14,244.0,4384.0,106.15
2000-06-15,145.0,4260.0,107.04
2000-06-16,2099.0,2259.0,106.83
2000-06-19,180.0,2152.0,105.95
2000-06-20,68.0,2068.0,106.48
2000-06-21,56.0,1932.0,107.24
2000-06-22,287.0,1748.0,107.1
2000-06-23,666.0,3267.0,107.43
2000-06-26,258.0,3299.0,107.68
2000-06-27,266.0,3209.0,107.85
2000-06-28,669.0,3436.0,107.06
2000-06-29,258.0,3479.0,107.26
2000-06-30,494.0,3570.0,106.55
2000-07-03,450.0,3618.0,106.73
2000-07-04,137.0,3611.0,107.06
2000-07-05,6.0,3629.0,106.59
2000-07-06,264.0,3597.0,106.84
2000-07-07,654.0,3800.0,107.11
2000-07-10,431.0,3848.0,107.18
2000-07-11,379.0,3873.0,106.63
2000-07-12,617.0,3945.0,107.0
2000-07-13,1560.0,4055.0,107.92
2000-07-14,1069.0,4218.0,108.25
2000-07-17,728.0,4136.0,108.08
2000-07-18,371.0,4154.0,108.39
2000-07-19,996.0,4604.0,109.32
2000-07-20,747.0,4565.0,109.16
2000-07-21,1251.0,4451.0,108.51
2000-07-24,370.0,4246.0,108.22
2000-07-25,485.0,4144.0,108.44
2000-07-26,442.0,4112.0,108.05
2000-07-27,276.0,4083.0,107.74
2000-07-28,556.0,4045.0,108.7
2000-07-31,1139.0,4315.0,109.5
2000-08-01,469.0,4383.0,109.28
2000-08-02,765.0,4443.0,110.3
2000-08-03,702.0,4626.0,110.14
2000-08-04,820.0,4706.0,110.8
2000-08-07,700.0,5069.0,110.63
2000-08-08,1088.0,4355.0,110.61
2000-08-09,449.0,4373.0,111.21
2000-08-10,653.0,4415.0,111.13
2000-08-11,397.0,4380.0,110.75
2000-08-14,501.0,4502.0,111.28
2000-08-15,217.0,4519.0,110.89
2000-08-16,564.0,4217.0,110.4
2000-08-17,819.0,3879.0,110.15
2000-08-18,446.0,3799.0,110.03
